link,name,address,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,atulizadoEm,5,4
https://www.smartfit.com.br/academias/atlantica,Atlântica,"""Av. Inácio Cunha Leme, 20 - Jardim Ipanema""",66.0,67,70,64,74,67,68,46,43,49,59,61,70.0,67.0,60.0,40.0,10.0,0.0,2023-05-06T16:42:18.778-03:00,,
https://www.smartfit.com.br/academias/augusta,Augusta,"""Rua Augusta, 1585 - Consolação""",52.0,39,31,31,37,39,47,31,30,35,37,58,61.0,44.0,39.0,23.0,6.0,1.0,2023-05-06T14:31:07.581-03:00,,
https://www.smartfit.com.br/academias/aurora-shopping,Aurora Shopping,"""Av. Ayrton Senna da Silva, 400 - Gleba Fazenda Palhano""",85.0,71,74,71,76,73,68,50,53,64,62,77,101.0,81.0,49.0,35.0,7.0,1.0,2023-05-06T16:02:12.612-03:00,,
https://www.smartfit.com.br/academias/av-31-de-marco,Av. 31 de Março,"""Avenida Trinta e Um de Março, 1533 - Paulicéia""",27.0,29,39,32,39,38,31,24,21,24,31,47,42.0,42.0,33.0,26.0,4.0,1.0,2023-05-06T16:02:03.316-03:00,40.0,
https://www.smartfit.com.br/academias/av-bras-de-pina,Av. Brás de Pina ,"""Avenida Brás de Pina, nº 201 - Penha""",72.0,57,74,62,66,68,56,44,50,59,52,65,75.0,70.0,52.0,12.0,1.0,,2023-05-06T17:01:22.482-03:00,,
https://www.smartfit.com.br/academias/av-das-cerejeiras,Av. das Cerejeiras,"""Avenida das Cerejeiras, 1156 - Vila Maria""",46.0,40,39,37,44,41,36,32,29,33,36,38,58.0,50.0,39.0,29.0,6.0,1.0,2023-05-06T17:00:48.434-03:00,,
https://www.smartfit.com.br/academias/av-fernando-costa,Av. Fernando Costa,"""Av. Fernando Costa x Av. Maria Osório Valle - Alto Ipiranga""",51.0,37,44,34,36,35,34,29,31,31,31,43,51.0,42.0,28.0,22.0,4.0,1.0,2023-05-06T14:30:21.084-03:00,,
https://www.smartfit.com.br/academias/av-getulio-vargas-i,Av. Getúlio Vargas I,"""Av. Getúlio Vargas, 25-16 - Vila Aviação""",31.0,37,38,35,41,43,32,22,22,32,40,54,54.0,41.0,30.0,16.0,5.0,1.0,2023-05-06T17:54:08.355-03:00,34.0,
https://www.smartfit.com.br/academias/av-getulio-vargas-ii,Av. Getúlio Vargas II,"""Av. Getulio Vargas, 8-15 - Jardim Aeroporto""",48.0,35,44,43,46,45,41,26,29,32,36,47,57.0,45.0,40.0,24.0,3.0,1.0,2023-05-06T16:38:21.612-03:00,,
https://www.smartfit.com.br/academias/av-guarulhos,Av. Guarulhos,"""Av. Guarulhos, 2753 - Ponte Grande""",61.0,35,47,44,46,47,41,31,28,34,37,40,49.0,52.0,42.0,30.0,3.0,1.0,2023-05-06T17:54:13.749-03:00,,
https://www.smartfit.com.br/academias/av-ipiranga,Av. Ipiranga,"""Avenida Ipiranga, 974 - República""",47.0,42,38,36,40,38,47,30,29,32,38,59,59.0,35.0,33.0,20.0,5.0,1.0,2023-05-06T17:54:17.543-03:00,,
https://www.smartfit.com.br/academias/av-itaberaba-i,Av. Itaberaba I,"""Avenida Itaberaba, 2080 - Itaberaba""",61.0,56,66,57,55,58,55,48,43,42,40,55,65.0,62.0,51.0,32.0,6.0,1.0,2023-05-06T17:54:20.246-03:00,,
https://www.smartfit.com.br/academias/av-itaberaba-ii,Av. Itaberaba II,"""Av. Itaberaba, nº 1735 - Nossa Senhora do Ó""",55.0,45,49,44,48,48,56,36,40,44,44,42,57.0,55.0,43.0,31.0,5.0,0.0,2023-05-06T17:54:23.315-03:00,,
https://www.smartfit.com.br/academias/av-jardim-japao,Av. Jardim Japão ,"""Avenida Jardim Japão,1458 - Jardim Brasil""",67.0,63,60,57,59,54,58,49,46,52,43,52,67.0,63.0,59.0,41.0,7.0,1.0,2023-05-06T17:00:44.617-03:00,,
https://www.smartfit.com.br/academias/av-maracana-i,Av. Maracanã I,"""Rua José Higino - Tijuca""",67.0,68,70,71,81,76,73,49,45,56,55,67,73.0,67.0,52.0,30.0,6.0,1.0,2023-05-06T14:23:57.063-03:00,,
